month;day;hour;P [W]
12;10;:0110;0
12;10;:0210;0
12;10;:0310;0
12;10;:0410;0
12;10;:0510;0
12;10;:0610;0
12;10;:0710;28.90909091
12;10;:0810;143.0390909
12;10;:0910;254.7263636
12;10;:1010;294.4636364
12;10;:1110;301.2372727
12;10;:1210;234.6936364
12;10;:1310;219.47
12;10;:1410;79.09818182
12;10;:1510;0
12;10;:1610;0
12;10;:1710;0
12;10;:1810;0
12;10;:1910;0
12;10;:2010;0
12;10;:2110;0
12;10;:2210;0
12;10;:2310;0
12;11;:0010;0
12;11;:0110;0
12;11;:0210;0
12;11;:0310;0
12;11;:0410;0
12;11;:0510;0
12;11;:0610;0
12;11;:0710;30.04909091
12;11;:0810;134.9236364
12;11;:0910;125.5754545
12;11;:1010;165.7309091
12;11;:1110;202.3281818
12;11;:1210;188.0945455
12;11;:1310;146.8863636
12;11;:1410;57.97
12;11;:1510;0
12;11;:1610;0
12;11;:1710;0
12;11;:1810;0
12;11;:1910;0
12;11;:2010;0
12;11;:2110;0
12;11;:2210;0
12;11;:2310;0
12;12;:0010;0
12;12;:0110;0
12;12;:0210;0
12;12;:0310;0
12;12;:0410;0
12;12;:0510;0
12;12;:0610;0
12;12;:0710;28.81363636
12;12;:0810;94.93818182
12;12;:0910;115.47
12;12;:1010;224.1509091
12;12;:1110;216.8854545
12;12;:1210;176.4181818
12;12;:1310;99.29454545
12;12;:1410;51.99454545
12;12;:1510;0
12;12;:1610;0
12;12;:1710;0
12;12;:1810;0
12;12;:1910;0
12;12;:2010;0
12;12;:2110;0
12;12;:2210;0
12;12;:2310;0
12;13;:0010;0
12;13;:0110;0
12;13;:0210;0
12;13;:0310;0
12;13;:0410;0
12;13;:0510;0
12;13;:0610;0
12;13;:0710;40.19
12;13;:0810;182.6118182
12;13;:0910;284.8754545
12;13;:1010;334.2081818
12;13;:1110;391.8954545
12;13;:1210;320.3454545
12;13;:1310;193.0881818
12;13;:1410;87.66363636
12;13;:1510;0
12;13;:1610;0
12;13;:1710;0
12;13;:1810;0
12;13;:1910;0
12;13;:2010;0
12;13;:2110;0
12;13;:2210;0
12;13;:2310;0
12;14;:0010;0
12;14;:0110;0
12;14;:0210;0
12;14;:0310;0
12;14;:0410;0
12;14;:0510;0
12;14;:0610;0
12;14;:0710;19.31
12;14;:0810;79.01272727
12;14;:0910;92.22727273
12;14;:1010;206.0718182
12;14;:1110;253.3963636
12;14;:1210;226.1363636
12;14;:1310;183.3390909
12;14;:1410;119.8672727
12;14;:1510;0
12;14;:1610;0
12;14;:1710;0
12;14;:1810;0
12;14;:1910;0
12;14;:2010;0
12;14;:2110;0
12;14;:2210;0
12;14;:2310;0
12;15;:0010;0
12;15;:0110;0
12;15;:0210;0
12;15;:0310;0
12;15;:0410;0
12;15;:0510;0
12;15;:0610;0
12;15;:0710;13.44090909
12;15;:0810;70.04363636
12;15;:0910;162.45
12;15;:1010;179.9027273
12;15;:1110;205.0245455
12;15;:1210;164.0518182
12;15;:1310;161.5
12;15;:1410;73.28727273
12;15;:1510;0
12;15;:1610;0
12;15;:1710;0
12;15;:1810;0
12;15;:1910;0
12;15;:2010;0
12;15;:2110;0
12;15;:2210;0
12;15;:2310;0
12;16;:0010;0
12;16;:0110;0
12;16;:0210;0
12;16;:0310;0
12;16;:0410;0
12;16;:0510;0
12;16;:0610;0
12;16;:0710;16.02272727
12;16;:0810;118.2381818
12;16;:0910;168.0290909
12;16;:1010;109.4945455
12;16;:1110;103.59
12;16;:1210;103.7836364
12;16;:1310;74.26
12;16;:1410;67.52
12;16;:1510;0
12;16;:1610;0
12;16;:1710;0
12;16;:1810;0
12;16;:1910;0
12;16;:2010;0
12;16;:2110;0
12;16;:2210;0
12;16;:2310;0
12;17;:0010;0
12;17;:0110;0
12;17;:0210;0
12;17;:0310;0
12;17;:0410;0
12;17;:0510;0
12;17;:0610;0
12;17;:0710;8.055454545
12;17;:0810;80.98181818
12;17;:0910;88.16818182
12;17;:1010;91.22181818
12;17;:1110;123.2645455
12;17;:1210;116.3218182
12;17;:1310;107.4845455
12;17;:1410;63.67818182
12;17;:1510;0
12;17;:1610;0
12;17;:1710;0
12;17;:1810;0
12;17;:1910;0
12;17;:2010;0
12;17;:2110;0
12;17;:2210;0
12;17;:2310;0
12;18;:0010;0
12;18;:0110;0
12;18;:0210;0
12;18;:0310;0
12;18;:0410;0
12;18;:0510;0
12;18;:0610;0
12;18;:0710;13.70090909
12;18;:0810;126
12;18;:0910;154.3718182
12;18;:1010;118.0090909
12;18;:1110;136.4054545
12;18;:1210;165.3509091
12;18;:1310;100.1663636
12;18;:1410;73.16818182
12;18;:1510;0
12;18;:1610;0
12;18;:1710;0
12;18;:1810;0
12;18;:1910;0
12;18;:2010;0
12;18;:2110;0
12;18;:2210;0
12;18;:2310;0
12;19;:0010;0
12;19;:0110;0
12;19;:0210;0
12;19;:0310;0
12;19;:0410;0
12;19;:0510;0
12;19;:0610;0
12;19;:0710;14.01727273
12;19;:0810;62.83818182
12;19;:0910;108.5236364
12;19;:1010;149.2372727
12;19;:1110;157.6990909
12;19;:1210;146.7672727
12;19;:1310;96.17
12;19;:1410;31.72272727
12;19;:1510;0
12;19;:1610;0
12;19;:1710;0
12;19;:1810;0
12;19;:1910;0
12;19;:2010;0
12;19;:2110;0
12;19;:2210;0
12;19;:2310;0
12;20;:0010;0
12;20;:0110;0
12;20;:0210;0
12;20;:0310;0
12;20;:0410;0
12;20;:0510;0
12;20;:0610;0
12;20;:0710;11.59363636
12;20;:0810;93.77363636
12;20;:0910;152.8754545
12;20;:1010;186.8609091
12;20;:1110;187.5563636
12;20;:1210;190.6218182
12;20;:1310;149.5454545
12;20;:1410;80.11636364
12;20;:1510;0
12;20;:1610;0
12;20;:1710;0
12;20;:1810;0
12;20;:1910;0
12;20;:2010;0
12;20;:2110;0
12;20;:2210;0
12;20;:2310;0
12;21;:0010;0
12;21;:0110;0
12;21;:0210;0
12;21;:0310;0
12;21;:0410;0
12;21;:0510;0
12;21;:0610;0
12;21;:0710;10.04363636
12;21;:0810;109.7990909
12;21;:0910;148.5281818
12;21;:1010;178.27
12;21;:1110;187.1245455
12;21;:1210;188.5163636
12;21;:1310;176.9009091
12;21;:1410;65.16636364
12;21;:1510;0
12;21;:1610;0
12;21;:1710;0
12;21;:1810;0
12;21;:1910;0
12;21;:2010;0
12;21;:2110;0
12;21;:2210;0
12;21;:2310;0
12;22;:0010;0
12;22;:0110;0
12;22;:0210;0
12;22;:0310;0
12;22;:0410;0
12;22;:0510;0
12;22;:0610;0
12;22;:0710;2.189090909
12;22;:0810;73.95636364
12;22;:0910;149.7863636
12;22;:1010;148.5790909
12;22;:1110;194.7527273
12;22;:1210;107.1881818
12;22;:1310;104.0345455
12;22;:1410;81.44090909
12;22;:1510;0
12;22;:1610;0
12;22;:1710;0
12;22;:1810;0
12;22;:1910;0
12;22;:2010;0
12;22;:2110;0
12;22;:2210;0
12;22;:2310;0
12;23;:0010;0
12;23;:0110;0
12;23;:0210;0
12;23;:0310;0
12;23;:0410;0
12;23;:0510;0
12;23;:0610;0
12;23;:0710;10.18545455
12;23;:0810;111.9145455
12;23;:0910;146.4727273
12;23;:1010;175.5518182
12;23;:1110;160.6081818
12;23;:1210;151.2518182
12;23;:1310;122.5872727
12;23;:1410;50.91090909
12;23;:1510;0
12;23;:1610;0
12;23;:1710;0
12;23;:1810;0
12;23;:1910;0
12;23;:2010;0
12;23;:2110;0
12;23;:2210;0
12;23;:2310;0
12;24;:0010;0
12;24;:0110;0
12;24;:0210;0
12;24;:0310;0
12;24;:0410;0
12;24;:0510;0
12;24;:0610;0
12;24;:0710;15.18454545
12;24;:0810;147.7772727
12;24;:0910;211.0445455
12;24;:1010;245.7809091
12;24;:1110;220.2618182
12;24;:1210;254.6663636
12;24;:1310;150.1363636
12;24;:1410;77.75454545
12;24;:1510;0
12;24;:1610;0
12;24;:1710;0
12;24;:1810;0
12;24;:1910;0
12;24;:2010;0
12;24;:2110;0
12;24;:2210;0
12;24;:2310;0
12;25;:0010;0
12;25;:0110;0
12;25;:0210;0
12;25;:0310;0
12;25;:0410;0
12;25;:0510;0
12;25;:0610;0
12;25;:0710;8.939090909
12;25;:0810;121.3509091
12;25;:0910;146.0645455
12;25;:1010;209.5218182
12;25;:1110;156.0372727
12;25;:1210;125.2954545
12;25;:1310;72.95909091
12;25;:1410;32.21909091
12;25;:1510;0
12;25;:1610;0
12;25;:1710;0
12;25;:1810;0
12;25;:1910;0
12;25;:2010;0
12;25;:2110;0
12;25;:2210;0
12;25;:2310;0
12;26;:0010;0
12;26;:0110;0
12;26;:0210;0
12;26;:0310;0
12;26;:0410;0
12;26;:0510;0
12;26;:0610;0
12;26;:0710;7.462727273
12;26;:0810;125.7354545
12;26;:0910;233.2254545
12;26;:1010;181.5690909
12;26;:1110;216.3863636
12;26;:1210;203.11
12;26;:1310;170.5490909
12;26;:1410;81.10272727
12;26;:1510;0
12;26;:1610;0
12;26;:1710;0
12;26;:1810;0
12;26;:1910;0
12;26;:2010;0
12;26;:2110;0
12;26;:2210;0
12;26;:2310;0
12;27;:0010;0
12;27;:0110;0
12;27;:0210;0
12;27;:0310;0
12;27;:0410;0
12;27;:0510;0
12;27;:0610;0
12;27;:0710;16.56636364
12;27;:0810;158.6918182
12;27;:0910;200.4127273
12;27;:1010;292.9681818
12;27;:1110;283.9445455
12;27;:1210;207.2236364
12;27;:1310;202.0772727
12;27;:1410;93.69363636
12;27;:1510;0
12;27;:1610;0
12;27;:1710;0
12;27;:1810;0
12;27;:1910;0
12;27;:2010;0
12;27;:2110;0
12;27;:2210;0
12;27;:2310;0
12;28;:0010;0
12;28;:0110;0
12;28;:0210;0
12;28;:0310;0
12;28;:0410;0
12;28;:0510;0
12;28;:0610;0
12;28;:0710;11.08363636
12;28;:0810;145.4245455
12;28;:0910;225.83
12;28;:1010;243.1018182
12;28;:1110;280.9927273
12;28;:1210;246.2236364
12;28;:1310;226.0654545
12;28;:1410;128.3790909
12;28;:1510;0
12;28;:1610;0
12;28;:1710;0
12;28;:1810;0
12;28;:1910;0
12;28;:2010;0
12;28;:2110;0
12;28;:2210;0
12;28;:2310;0
12;29;:0010;0
12;29;:0110;0
12;29;:0210;0
12;29;:0310;0
12;29;:0410;0
12;29;:0510;0
12;29;:0610;0
12;29;:0710;12.72181818
12;29;:0810;143.7009091
12;29;:0910;256.2336364
12;29;:1010;295.7545455
12;29;:1110;242.8890909
12;29;:1210;250.9881818
12;29;:1310;198.91
12;29;:1410;111.0581818
12;29;:1510;0
12;29;:1610;0
12;29;:1710;0
12;29;:1810;0
12;29;:1910;0
12;29;:2010;0
12;29;:2110;0
12;29;:2210;0
12;29;:2310;0
12;30;:0010;0
12;30;:0110;0
12;30;:0210;0
12;30;:0310;0
12;30;:0410;0
12;30;:0510;0
12;30;:0610;0
12;30;:0710;10.66454545
12;30;:0810;132.6209091
12;30;:0910;231.8581818
12;30;:1010;329.1327273
12;30;:1110;365.1954545
12;30;:1210;345.5927273
12;30;:1310;266.2109091
12;30;:1410;129.4090909
12;30;:1510;0
12;30;:1610;0
12;30;:1710;0
12;30;:1810;0
12;30;:1910;0
12;30;:2010;0
12;30;:2110;0
12;30;:2210;0
12;30;:2310;0
12;31;:0010;0
12;31;:0110;0
12;31;:0210;0
12;31;:0310;0
12;31;:0410;0
12;31;:0510;0
12;31;:0610;0
12;31;:0710;13.73272727
12;31;:0810;167.3963636
12;31;:0910;270.3472727
12;31;:1010;331.8136364
12;31;:1110;371.5954545
12;31;:1210;315.1854545
12;31;:1310;286.1236364
12;31;:1410;147.2190909
12;31;:1510;0
12;31;:1610;0
12;31;:1710;0
12;31;:1810;0
12;31;:1910;0
12;31;:2010;0
12;31;:2110;0
12;31;:2210;0
12;31;:2310;0
